"","Gene_ID","L1_B16","L1_B20","L1_M16","L1_M20","L14_B16","L14_B20","L14_M16","L14_M20","T23_B16","T23_B20","T23_M16","T23_M20","WT_B16","WT_B20","WT_M16","WT_M20"
"61","AT1G01520",383.75223312164,27.0684229854207,428.717024229915,54.1252792335363,467.419082762587,29.2809231582081,500.967705135104,38.9641316458529,279.615985574135,28.4393596069685,428.118951444123,41.7378135789525,407.477491566993,35.013923563885,390.704702211784,65.203136552534
"62","AT1G01530",2.23243068305562,1.19234042049858,1.56857817293518,0.311939227225809,0.659769087249903,1.44068511847011,0,0.205497436557547,1.843888207017,2.81930991402707,0,0.892064267751786,2.84453507225279,0.813307594830533,3.80614918147345,0.559489531725772
"63","AT1G01540",2262.06512600459,1555.06298497086,2089.54350410299,1820.25983054629,2056.32613854693,1821.01077500222,2232.27153422526,1885.2115141318,2045.61047664329,1522.92225923286,2015.14161474906,1748.46274219909,2020.25923791578,1652.86990902395,2201.20157799683,1864.30948946049
"64","AT1G01550",5984.96667799672,5786.65427341396,4573.71582367983,4148.37961054756,5648.01312110232,5612.67745765366,4643.50511294686,4376.45991745973,5758.32065847425,6157.88646983352,5138.83887110406,4877.28699979946,6180.91325323609,5808.34208252089,4729.06435628839,4532.56715021742
"65","AT1G01560",894.269099228935,1027.14115844044,50.2518244818939,58.6440221953354,508.881451119128,832.452508414958,37.9860875285603,57.8973305824724,740.427627207227,1322.3393617449,144.219651843075,258.402108902768,1047.68126968659,1026.76409964325,166.644930097028,140.756461340837
"66","AT1G01570",55.0731895022311,39.1025026049553,80.6017365643597,93.5666044477841,63.831074429815,54.2149777311841,63.7006513841887,58.1864308289964,65.4576290650848,42.8368644263145,79.9054872897338,73.6281191621546,108.305836258367,59.2620279116128,91.0262202902585,91.1366465225652
"67","AT1G01580",97.0632829311158,29.6546185876128,127.466025721088,52.3418204764612,84.5424034238048,32.5586494170961,91.1885144380266,33.965775556288,124.496780904619,34.7516396465726,167.101973885178,60.8552851223145,158.272684254943,42.3006919969886,145.214313645096,76.2624552914735
"68","AT1G01590",12.3614554149078,11.745599359234,29.3862821230819,17.8874520959701,34.2091330210949,5.13835865482639,19.9500183110675,18.1459525145991,6.52980729532753,1.34554499528571,11.6229156788949,5.43847436077345,4.67905071363278,1.60629310006125,6.06979814792059,4.39436641423713
"69","AT1G01600",56.3375516169252,24.3326077138575,54.1392035958924,63.7260303499596,85.4843374422151,42.978873147058,115.13143552117,70.8877114107448,22.2941204202798,12.4604548667069,41.3888409717228,10.0605719407832,42.6369982930063,7.59060883172544,56.2695589009371,13.8031386807597
"70","AT1G01610",1716.74823782208,1120.02341443747,2130.72720499996,1768.75786024375,1845.96727838325,1262.10872093662,1983.49322190843,1593.73801294186,1469.89247436498,917.342021428944,1668.15659301251,1220.51008561737,1666.90984930155,1096.26135024105,2200.62733866792,1392.74334312093
"71","AT1G01620",2374.32267669917,1482.81786344257,2987.15478614915,1712.93356476978,2309.73615182476,1319.48982647735,2419.06985694775,1820.80522229144,2627.70449175257,1308.14584273354,2643.22969102924,2081.16031644376,2075.16892823815,1327.3870007309,3136.61731248735,1725.2564533935
"72","AT1G01630",1725.14137106196,1317.97152966925,1707.64543275335,1570.70755872727,1797.60780080434,1441.92749085681,1815.79948172302,1707.58405761561,1550.82894885822,1466.51436786115,1764.24468944178,1402.05921505269,1674.03348016845,1374.09396378089,1755.59658995165,1373.3246125602
"73","AT1G01640",29.6166256017396,74.9861224744943,33.4881628064841,72.5680689936606,51.9544539673568,89.3215072223139,58.8871333096949,109.53900066506,32.5170973583084,71.5366044626439,43.5938334870979,76.212082702674,22.6233524670345,76.2679315023446,36.1544094759277,75.8990567413626
"74","AT1G01650",11.3498941531262,64.3892410145421,46.578946937299,15.8568103160358,37.7507874232842,72.6310076524369,40.7254886696322,2.61525269249176,45.6734578109853,19.7978992712431,46.3096214214086,0,17.1410154460119,11.786680774487,0.824010441896593,33.5715925305776
"75","AT1G01650-AT1G04027",2614.13442460815,2783.26489941078,2414.88972357704,2417.51502257119,2478.59000734166,2928.97403216707,2493.86952300963,2769.85643771255,2349.17732525018,2707.25513258829,2316.9494933804,2608.19239757075,2387.98878729363,2742.24558383114,2442.63198513245,2554.52230228667
"76","AT1G01660",50.448015723811,52.5828649765067,53.7018102246171,56.5660968597291,59.1829253230399,48.2284428701033,62.6028944099422,61.0743961199983,98.6309647913384,69.7587648958098,76.8882967499102,89.0944412285111,58.9213571427937,65.0154184522103,93.5024954788793,76.7839533789947
"77","AT1G01670",107.569077237667,108.052341112585,134.504659376602,136.677723201631,129.040523458337,131.533724679021,129.41386600125,148.778139368948,162.312239039702,156.045199514749,162.505224687273,184.656092449351,147.931415364526,157.074435091297,188.653527476158,175.087474656879
"78","AT1G01680",192.033656229749,117.055772447854,208.078158877854,138.20045132756,292.141369973724,140.373716111319,261.686924673149,117.372116517687,537.562872126143,333.863024222885,511.06655846629,382.786749898753,407.212469461537,203.234315884235,325.52779093674,242.645681636375
"79","AT1G01690",192.014221983645,138.294349826198,202.331698597388,173.549744339121,263.527435154962,167.166161449546,264.796412995924,182.901532721251,161.707900949613,100.525139644264,149.22937297508,130.542953762713,140.036453761559,110.295875223141,183.946919803848,128.74417698481
"80","AT1G01690-AT1G01695",52.0977385508978,22.9340742657697,73.4861948754174,36.5757044635114,60.1218653344956,35.260691660484,68.2127646147176,44.1606912563954,15.3889537931714,20.8977996875067,64.68527056101,23.2939204824274,36.4088649982434,15.1927281511241,41.3514467272247,20.7236581480376
"81","AT1G01695",4.8177177191322,2.07183932214177,1.25559212378015,8.60844468680613,18.2955948726292,0,9.5227197085607,2.05497436557547,14.8395968944375,0,0,3.43793681963567,3.9893343102523,4.36487796217524,0,0
"82","AT1G01700",88.3728302957641,82.923046605322,96.6536836627122,82.4306035553129,87.3051718718975,73.3460779959588,85.8873408981325,77.561250162318,126.720949358033,70.932734105479,123.808753178734,107.317263660208,80.8139288966981,95.0284238282088,107.625154195917,112.640677261027
"83","AT1G01710",1568.30723409111,1286.30909426429,1637.76159332776,1235.4600318413,1547.11254460712,1307.42887534841,1700.67373123446,1225.69208865871,1526.51275782429,1321.83189356379,1622.31384349484,1462.1081034536,1547.06799049789,1450.25662289877,1441.52408703552,1594.3056716102
"84","AT1G01710-AT1G01715",182.979555529287,201.819207413865,249.549411122113,268.127009541617,254.173063688478,227.470401140797,257.093604245421,268.606128023432,221.117340180966,151.378598536074,263.713766026726,179.055638012543,219.551751013635,212.514490608397,253.035027538522,226.557970491826
"85","AT1G01715",4.2888938323742,0.69061310738059,1.56857817293518,1.24075634160119,4.77701116575949,2.55155657164809,0,0.410994873115093,0.310036486393953,0,0,1.87523826525582,0.36540437612746,1.86012268003928,0,1.25952028047153
"86","AT1G01720",1218.41810287834,942.30161259682,1001.32235283593,584.052977911418,971.939063925713,903.345361614564,1100.40602663638,636.689883382738,1137.78004793758,896.385453315796,1205.00320636949,870.593828585973,1179.14373213703,930.387078523805,1148.53320782545,995.351278269639
"87","AT1G01725",172.564713546056,122.729645633159,208.694828761905,179.982980888572,159.424977930007,135.4655444587,196.394163480113,166.250914472691,183.401112992756,136.942052911194,207.613667893916,218.525006736983,184.311215013177,189.608739809048,205.763981802142,197.820385154577
"88","AT1G01730",508.740214232991,503.636474169494,437.763042484882,424.165768539556,475.076766142021,523.444269451947,451.321734022015,434.557366242715,517.292758324478,490.696691128406,490.559611257605,427.224019876181,447.59637231063,494.861163508532,495.291291790932,478.547731813582
